playerid,namefirst,namelast,sackposition,sacktype,sackyards,sackend
20100003,Gerald,McCoy,DT,1,-12,in bounds
20110567,Mario,Addison,DE,1,-6,in bounds
20130738,Wes,Horton,DE,1,-13,in bounds
20160030,Vernon,Butler,DT,1,-5,in bounds
20020002,Julius,Peppers,DE,1,-13,in bounds
20150163,Ryan,Russell,DE,1,-8,in bounds
20160077,Daryl,Worley,CB,1,-2,in bounds
20130044,Kawann,Short,DT,1,-7,in bounds
20151098,Justin,Currie,DB,1,-7,in bounds
20170001,Myles,Garrett,DE,1,-8,in bounds
20130054,Jamar,Taylor,CB,1,-7,in bounds
20170065,Larry,Ogunjobi,DT,1,-7,in bounds
20110103,Sam,Acho,OLB,1,-4,in bounds
20160648,James,Burgess,OLB,1,-3,in bounds
20130005,Ezekiel,Ansah,DE,1,-6,in bounds
20130005,Ezekiel,Ansah,DE,1,-4,in bounds
20130005,Ezekiel,Ansah,DE,1,-6,in bounds
20100054,Carlos,Dunlap,DE,1,-5,in bounds
20170116,Carl,Lawson,DE,1,-9,in bounds
20170028,Taco,Charlton,DE,1,-4,in bounds
20130832,Benson,Mayowa,DE,1,-7,in bounds
20140034,DeMarcus,Lawrence,DE,1,-22,in bounds
20130003,Dion,Jordan,DE,1,-5,in bounds
20170090,Shaquill,Griffin,CB,1,-5,in bounds
20150063,Frank,Clark,DE,1,-11,in bounds
20090496,Michael,Bennett,DE,1,-6,in bounds
20160027,Kenny,Clark,NT,1,-9,in bounds
20160088,Kyler,Fackrell,OLB,1,-4,in bounds
20150011,Trae,Waynes,CB,1,-4,in bounds
20160027,Kenny,Clark,NT,1,-2,in bounds
20160608,Mike,Hilton,DB,1,-6,in bounds
20110031,Cameron,Heyward,DE,1,-1,in bounds
20110031,Cameron,Heyward,DE,1,-2,in bounds
20160608,Mike,Hilton,DB,1,-6,in bounds
20160608,Mike,Hilton,DB,1,-16,in bounds
20140001,Jadeveon,Clowney,OLB,1,-10,in bounds
20120086,Sean,Spence,LB,1,-4,in bounds
20140046,Stephon,Tuitt,DE,1,-7,in bounds
20170022,Charles,Harris,DE,1,-3,in bounds
20170131,Deatrich,Wise,DT,1,-4,in bounds
20140212,Marquis,Flowers,LB,1,-6,in bounds
20140212,Marquis,Flowers,LB,1,-1,in bounds
20060134,Kyle,Williams,DT,1,-6,in bounds
20150032,Malcom,Brown,DT,1,-15,in bounds
20100031,Jerry,Hughes,DE,1,0,in bounds
20140962,Malcolm,Butler,CB,1,-13,in bounds
20170131,Deatrich,Wise,DT,1,0,in bounds
20120035,Courtney,Upshaw,DE,1,-10,in bounds
20110024,Cameron,Jordan,DE,1,-5,in bounds
20110024,Cameron,Jordan,DE,1,-5,in bounds
20100638,George,Johnson,DE,1,-3,in bounds
20100638,George,Johnson,DE,1,-3,in bounds
20160012,Sheldon,Rankins,DT,1,-8,in bounds
20120154,Korey,Toomer,ILB,1,-9,in bounds
20170225,Isaac,Rochell,DE,1,-4,in bounds
20130772,Jahleel,Addae,SS,1,-8,in bounds
20080002,Chris,Long,DE,1,-7,in bounds
20160044,Jihad,Ward,DE,1,-9,in bounds
20080002,Chris,Long,DE,1,-3,in bounds
20140804,Denico,Autry,DE,1,-16,in bounds
20170003,Solomon,Thomas,DE,1,-2,in bounds
20160069,Yannick,Ngakoue,DE,1,-4,in bounds
20160629,Cory,Littleton,MLB,1,-6,in bounds
20150038,Preston,Smith,OLB,1,-3,in bounds
20110016,Ryan,Kerrigan,OLB,1,-10,in bounds
20110016,Ryan,Kerrigan,OLB,1,-7,in bounds
20150038,Preston,Smith,OLB,1,-2,in bounds
20150137,Grady,Jarrett,DT,1,-11,in bounds
20120009,Luke,Kuechly,MLB,1,-6,in bounds
20150008,Vic,Beasley,OLB,1,-8,in bounds
20160146,Matthew,Judon,OLB,1,-9,in bounds
20100054,Carlos,Dunlap,DE,1,-9,in bounds
20140235,Shelby,Harris,DE,1,-8,in bounds
20160037,Chris,Jones,DE,1,-10,in bounds
20170183,Ukeme,Eligwe,LB,1,-1,in bounds
20170059,Tanoh,Kpassagnon,LB,1,-7,in bounds
20170059,Tanoh,Kpassagnon,LB,1,-10,in bounds
20140170,Keith,Reaser,CB,1,0,in bounds
20170051,DeMarcus,Walker,DE,1,-7,in bounds
20130005,Ezekiel,Ansah,DE,1,-10,in bounds
20090026,Clay,Matthews,OLB,1,-8,in bounds
20130005,Ezekiel,Ansah,DE,1,-12,in bounds
20120132,Mike,Daniels,DE,1,-10,in bounds
20130005,Ezekiel,Ansah,DE,1,-9,in bounds
20130100,Akeem,Spence,DT,1,-9,in bounds
20140001,Jadeveon,Clowney,OLB,1,-10,in bounds
20160116,Hassan,Ridgeway,DT,1,-8,in bounds
20110037,Jabaal,Sheard,OLB,1,-5,in bounds
20120018,Melvin,Ingram,OLB,1,-6,in bounds
20160003,Joey,Bosa,DE,1,-6,in bounds
20120015,Bruce,Irvin,OLB,1,-7,in bounds
20160103,Sheldon,Day,DT,1,-9,in bounds
20140108,Cassius,Marsh,DE,1,-6,in bounds
20060126,Elvis,Dumervil,DE,1,-5,in bounds
20090538,Ramon,Humber,OLB,1,-8,in bounds
20050454,Cameron,Wake,DE,1,-5,in bounds
20120038,Andre,Branch,DE,1,-5,in bounds
20100163,Reshad,Jones,FS,1,0,in bounds
20170654,Cameron,Malveaux,DE,1,-8,in bounds
20160477,Roy,Robertson-Harris,DE,1,-2,in bounds
20070102,Brian,Robison,DE,1,-7,in bounds
20110103,Sam,Acho,OLB,1,-7,in bounds
20130233,David,Bass,OLB,1,-6,in bounds
20150096,Xavier,Cooper,DE,1,-6,in bounds
20140212,Marquis,Flowers,LB,1,-8,in bounds
20150096,Xavier,Cooper,DE,1,-5,in bounds
20160580,Eric,Lee,DE,1,-7,in bounds
20020452,James,Harrison,OLB,1,-9,in bounds
20020452,James,Harrison,OLB,1,-1,in bounds
20120072,Olivier,Vernon,DE,1,-6,in bounds
20140174,Devon,Kennard,OLB,1,-10,in bounds
20110016,Ryan,Kerrigan,OLB,1,-7,in bounds
20110016,Ryan,Kerrigan,OLB,1,-4,in bounds
20100015,Jason,Pierre-Paul,DE,1,-6,in bounds
20170584,Daniel,Ross,DE,1,-1,in bounds
20130147,Steven,Means,DE,1,-7,in bounds
20130026,Datone,Jones,DE,1,-9,in bounds
20160189,Anthony,Brown,CB,1,-14,in bounds
20100010,Tyson,Alualu,DE,1,-8,in bounds
20160058,Sean,Davis,SS,1,-12,in bounds
20170185,Caleb,Brantley,DT,1,-6,in bounds
20170030,T.J.,Watt,OLB,1,-1,in bounds
20170001,Myles,Garrett,DE,1,-4,in bounds
20130206,Vince,Williams,ILB,1,-7,in bounds
20120470,L.J.,Fort,LB,1,-7,in bounds
20100010,Tyson,Alualu,DE,1,-7,in bounds
20160065,Carl,Nassib,DE,1,-5,in bounds
20120021,Chandler,Jones,OLB,1,-6,in bounds
20120021,Chandler,Jones,OLB,1,-13,in bounds
20150722,Olsen,Pierre,DT,1,-17,in bounds
20120021,Chandler,Jones,OLB,1,-3,in bounds
20130003,Dion,Jordan,DE,1,-2,in bounds
20110024,Cameron,Jordan,DE,1,-7,in bounds
20150163,Ryan,Russell,DE,1,-7,in bounds
20160061,Vonn,Bell,FS,1,-11,in bounds
20090249,Clinton,McDonald,DT,1,-7,in bounds
20130717,A.J.,Bouye,CB,1,-8,in bounds
20110003,Marcell,Dareus,DT,1,-4,in bounds
20170595,Eli,Ankou,DT,1,-7,in bounds
20110077,Jurrell,Casey,DE,1,-2,in bounds
20150003,Dante,Fowler,DE,1,-7,in bounds
20090013,Brian,Orakpo,OLB,1,-10,in bounds
20090013,Brian,Orakpo,OLB,0.5,-8,in bounds
20120014,Michael,Brockers,NT,0.5,-7,in bounds
20090046,Connor,Barwin,OLB,0.5,-3,in bounds
20170116,Carl,Lawson,LB,0.5,-13,in bounds
20160099,Joe,Schobert,MLB,0.5,-9,in bounds
20080050,Calais,Campbell,DE,0.5,-7,in bounds
20110018,Corey,Liuget,DE,0.5,-6,in bounds
20100680,Junior,Galette,LB,0.5,-6,in bounds
20160152,Matthew,Ioannidis,DT,0.5,-8,in bounds
20150829,Xavier,Williams,NT,0.5,-10,in bounds
20150022,Bud,Dupree,OLB,0.5,-9,in bounds
20170102,Nazair,Jones,DT,0.5,-3,in bounds
20090496,Michael,Bennett,DE,0.5,-14,in bounds
20080016,Dominique,Rodgers-Cromartie,CB,0.5,-9,in bounds
20100594,Frank,Zombo,OLB,0.5,-6,in bounds
20110070,Justin,Houston,OLB,0.5,-6,in bounds
20150046,Jaquiski,Tartt,FS,0.5,-6,in bounds
20150017,Arik,Armstead,DE,0.5,-1,in bounds
20110037,Jabaal,Sheard,OLB,0.5,-8,in bounds
20160007,DeForest,Buckner,DT,0.5,-11,in bounds
20100163,Reshad,Jones,FS,0.5,-9,in bounds
20130556,Abry,Jones,DT,0.5,-7,in bounds
20140040,Kyle,Van Noy,OLB,0.5,-5,in bounds
20160132,Willie,Henry,DT,0.5,-6,in bounds
20100013,Brandon,Graham,DE,0.5,-7,in bounds
20150675,Justin,Hamilton,DT,0.5,-7,in bounds
20120029,Harrison,Smith,FS,0.5,-6,in bounds
20100046,Linval,Joseph,DT,0.5,-1,in bounds
20160152,Matthew,Ioannidis,DT,0.5,-10,in bounds
20100695,Mitch,Unrein,DE,0.5,-1,in bounds
20100016,Derrick,Morgan,OLB,0.5,-12,in bounds
20160036,Myles,Jack,OLB,0.5,-9,in bounds
20080050,Calais,Campbell,DE,0.5,-6,in bounds
20080050,Calais,Campbell,DE,0.5,-7,in bounds
20160069,Yannick,Ngakoue,DE,0.5,-2,in bounds
20100002,Ndamukong,Suh,DT,0.5,-10,in bounds
20140804,Denico,Autry,DE,0.5,-11,in bounds
20100680,Junior,Galette,LB,0.5,-8,in bounds
20120052,Zach,Brown,ILB,0.5,-10,in bounds
20150122,Za'Darius,Smith,DE,0.5,-12,in bounds
20150217,Rakeem,Nunez-Roches,DE,0.5,-1,in bounds
20110024,Cameron,Jordan,DE,0.5,-9,in bounds
20120011,Dontari,Poe,DT,0.5,-7,in bounds
20130013,Sheldon,Richardson,DT,0.5,-6,in bounds
20150972,Justin,Coleman,CB,0.5,-6,in bounds
20110567,Mario,Addison,DE,0.5,-7,in bounds
20120028,Nick,Perry,OLB,0.5,-8,in bounds
20120015,Bruce,Irvin,OLB,0.5,-2,in bounds
20110024,Cameron,Jordan,DE,0.5,-6,in bounds
20160061,Vonn,Bell,FS,0.5,-5,in bounds
20090453,Steve,McLendon,NT,0.5,-9,in bounds
20170102,Nazair,Jones,DT,0.5,-9,in bounds
20170013,Haason,Reddick,ILB,0.5,-4,in bounds
20100016,Derrick,Morgan,OLB,0.5,-4,in bounds
20150090,Carl,Davis,DE,0.5,-14,in bounds
20160009,Leonard,Floyd,OLB,0.5,-8,in bounds
20170205,Jeremiah,Ledbetter,DE,0.5,-3,in bounds
20160069,Yannick,Ngakoue,DE,0.5,-4,in bounds
20150101,Trey,Flowers,DE,0.5,-2,in bounds
20170116,Carl,Lawson,DE,0.5,-9,in bounds
20100120,Geno,Atkins,DT,0.5,-8,in bounds
20160202,Anthony,Zettel,DE,0.5,-5,in bounds
20100016,Derrick,Morgan,OLB,0.5,-3,in bounds
20100016,Derrick,Morgan,OLB,0.5,-8,in bounds
20110002,Von,Miller,OLB,0.5,-4,in bounds
20150063,Frank,Clark,DE,0.5,-8,in bounds
20120552,Damon,Harrison,DT,0.5,-5,in bounds
20140944,Robert,Thomas,NT,0.5,-3,in bounds
20070047,David,Harris,OLB,0.5,-20,in bounds
20160580,Eric,Lee,DE,0.5,-5,in bounds
20150038,Preston,Smith,OLB,0.5,-9,in bounds
20120132,Mike,Daniels,DE,0.5,-8,in bounds
20170148,Blair,Brown,LB,0.5,-6,in bounds
20110002,Von,Miller,OLB,0.5,-7,in bounds
20150006,Leonard,Williams,DE,0.5,-3,in bounds
20170014,Derek,Barnett,DE,0.5,-12,in bounds
20090013,Brian,Orakpo,OLB,0.5,-8,in bounds
20090013,Brian,Orakpo,OLB,0.5,-19,in bounds
20160072,Jonathan,Bullard,DE,0.5,-4,in bounds
20170057,Zach,Cunningham,ILB,0.5,-9,in bounds
20160069,Yannick,Ngakoue,DE,0.5,-5,in bounds
20120018,Melvin,Ingram,OLB,0.5,-9,in bounds
20030010,Terrell,Suggs,OLB,0.5,-9,in bounds
20130012,D.J.,Hayden,DB,0.5,-9,in bounds
20050014,Thomas,Davis,OLB,0.5,-9,in bounds
20110567,Mario,Addison,DE,0.5,-10,in bounds
20150101,Trey,Flowers,DE,0.5,-8,in bounds
20150832,Matt,Longacre,LB,0.5,-4,in bounds
20160007,DeForest,Buckner,DT,0.5,-3,in bounds
20150137,Grady,Jarrett,DT,0.5,-3,in bounds
20130014,Star,Lotulelei,DT,0.5,-6,in bounds
20130044,Kawann,Short,DT,0.5,-13,in bounds
20160099,Joe,Schobert,MLB,0.5,-7,in bounds
20120089,Akiem,Hicks,DE,0.5,-4,in bounds
20140212,Marquis,Flowers,LB,0.5,0,in bounds
20160120,David,Onyemata,DT,0.5,-3,in bounds
20150153,Kyle,Emanuel,OLB,0.5,-8,in bounds
20110567,Mario,Addison,DE,0.5,-6,in bounds
20160046,A'Shawn,Robinson,DT,0.5,-9,in bounds
20170880,Chunky,Clements,DT,0.5,-10,in bounds
20150192,Darius,Philon,DE,0.5,-6,in bounds
20100091,Navorro,Bowman,MLB,0.5,-7,in bounds
20050454,Cameron,Wake,DE,0.5,-5,in bounds
20090453,Steve,McLendon,NT,0.5,-5,in bounds
20120072,Olivier,Vernon,DE,0.5,-6,in bounds
20100571,Barry,Church,SS,0.5,-7,in bounds
20120137,Malik,Jackson,DT,1,-8,in bounds
20050645,Lorenzo,Alexander,OLB,1,-5,in bounds
20120589,Leonard,Johnson,DB,1,-7,in bounds
20160036,Myles,Jack,OLB,1,-7,in bounds
20130028,Sylvester,Williams,NT,1,0,in bounds
20160037,Chris,Jones,DE,1,-7,in bounds
20050015,Derrick,Johnson,ILB,1,-9,in bounds
20080407,Wesley,Woodyard,ILB,1,-8,in bounds
20110070,Justin,Houston,OLB,1,-1,in bounds
20090013,Brian,Orakpo,OLB,1,0,in bounds
20100016,Derrick,Morgan,OLB,1,0,in bounds
20150008,Vic,Beasley,OLB,1,-1,in bounds
20170026,Takkarist,McKinley,DE,1,-5,in bounds
20140013,Aaron,Donald,DE,1,-7,in bounds
20110014,Robert,Quinn,OLB,1,-10,in bounds
20160984,Morgan,Fox,DE,1,-3,in bounds
20160115,De'Vondre,Campbell,OLB,1,-7,in bounds
20110647,Jonathan,Freeny,LB,1,-7,in bounds
20110024,Cameron,Jordan,DE,1,-9,in bounds
20130044,Kawann,Short,DT,1,-7,in bounds
20150154,Tyeler,Davison,DT,1,-10,in bounds
20160061,Vonn,Bell,FS,1,-17,in bounds
20130038,Manti,Te'o,MLB,1,0,in bounds
20100100,Everson,Griffen,DE,1,-6,in bounds
20120029,Harrison,Smith,FS,1,-10,in bounds
20160012,Sheldon,Rankins,DT,1,-10,in bounds
20170131,Deatrich,Wise,DT,1,-4,in bounds
20170686,Adam,Butler,DT,1,-5,in bounds
20090244,Ricky Jean,Francois,DT,1,-8,in bounds
20140212,Marquis,Flowers,LB,1,-8,in bounds
20150101,Trey,Flowers,DE,1,-7,in bounds
20170131,Deatrich,Wise,DT,1,-8,in bounds
20150097,Geneo,Grissom,LB,1,-12,in bounds
20150097,Geneo,Grissom,LB,1,0,in bounds
20170026,Takkarist,McKinley,DE,1,-8,in bounds
20120012,Fletcher,Cox,DT,1,-3,in bounds
20120105,Nigel,Bradham,OLB,1,-2,in bounds
20120444,Rodney,McLeod,FS,1,-10,in bounds
20160069,Yannick,Ngakoue,DE,1,-3,in bounds
20110003,Marcell,Dareus,DT,1,-4,in bounds
20150003,Dante,Fowler,DE,1,-1,in bounds
20150003,Dante,Fowler,DE,1,-3,in bounds
20170686,Adam,Butler,DT,1,-6,in bounds
20110233,Lawrence,Guy,DE,1,-5,in bounds
20110003,Marcell,Dareus,DT,1,-8,in bounds
20140040,Kyle,Van Noy,OLB,1,-9,in bounds
20150088,Danielle,Hunter,DE,1,-6,in bounds
20170014,Derek,Barnett,DE,1,-8,in bounds
20100013,Brandon,Graham,DE,1,-5,in bounds
20160189,Anthony,Brown,CB,1,-2,in bounds
20150127,Damien,Wilson,OLB,1,-12,in bounds
20140084,Kareem,Martin,LB,1,-9,in bounds
20170244,Treyvon,Hester,DT,1,-7,in bounds
20170244,Treyvon,Hester,DT,1,-2,in bounds
20170744,LaTroy,Lewis,LB,1,-9,in bounds
20170744,LaTroy,Lewis,LB,1,-8,in bounds
20100673,Anthony,Levine,CB,1,-8,in bounds
20140134,Brent,Urban,DE,1,0,in bounds
20170017,Jonathan,Allen,DE,1,0,in bounds
20160593,Stefan,McClure,DB,1,-5,in bounds
20170860,Nico,Marley,LB,1,-5,in bounds
20160829,Anthony,Lanier,DE,1,-8,in bounds
20170453,Bam,Bradley,LB,1,-8,in bounds
20160070,Bronson,Kaufusi,DE,1,-6,in bounds
20160887,Eddie,Yarbrough,DE,1,-6,in bounds
20100100,Everson,Griffen,DE,1,-11,in bounds
20100031,Jerry,Hughes,DE,1,-7,in bounds
20170666,Tashawn,Bower,DE,1,-6,in bounds
20170109,Jaleel,Johnson,DT,1,-7,in bounds
20170468,Marquavius,Lewis,DT,1,-11,in bounds
20130044,Kawann,Short,DT,1,-5,in bounds
20140473,Brandon,Dunn,DT,1,-9,in bounds
20150571,Damian,Parms,DB,1,0,in bounds
20150808,Efe,Obada,DE,1,-11,in bounds
20140739,James,McCray,DB,1,-4,in bounds
20161009,Zeek,Bigger,LB,1,-9,in bounds
20160009,Leonard,Floyd,OLB,1,-7,in bounds
20151074,John,Timu,ILB,1,-5,in bounds
20170073,Jordan,Willis,DE,1,-7,in bounds
20170107,Kendell,Beckwith,ILB,1,-2,in bounds
20160585,Sterling,Bailey,DE,1,-6,in bounds
20150051,Nate,Orchard,DE,1,-6,in bounds
20160440,Trevon,Coley,DT,1,0,in bounds
20160099,Joe,Schobert,OLB,1,-7,in bounds
20150031,Stephone,Anthony,OLB,1,-10,in bounds
20170698,Alex,Jenkins,DE,1,-5,in bounds
20160677,Mitchell,Loewen,DE,1,-10,in bounds
20160181,Tyrone,Holmes,DE,1,-5,in bounds
20160677,Mitchell,Loewen,DE,1,-7,in bounds
20170524,Ladell,Fleming,LB,1,-7,in bounds
20120028,Nick,Perry,OLB,1,-8,in bounds
20170014,Derek,Barnett,DE,1,-8,in bounds
20170014,Derek,Barnett,DE,1,-12,in bounds
20130147,Steven,Means,DE,1,-6,in bounds
20150113,Gabe,Wright,DT,1,-11,in bounds
20160240,Alex,McCalister,DE,1,-11,in bounds
20170546,Alex,Barrett,DE,1,-3,in bounds
20150816,T.Y.,McGill,DT,1,-9,in bounds
20130435,Paul,Worrilow,MLB,1,-9,in bounds
20150727,Thurston,Armbrister,OLB,1,-3,in bounds
20170554,Jeremiah,Valoaga,DE,1,-9,in bounds
20170250,Pat,O'Connor,DE,1,-2,in bounds
20140150,Aaron,Lynch,OLB,1,-7,in bounds
20140150,Aaron,Lynch,OLB,1,-7,in bounds
20130239,David,King,DE,1,-9,in bounds
20150747,Marcus,Rush,LB,1,-8,in bounds
20130730,Earl,Okine,LB,1,-9,in bounds
20140727,Tenny,Palepoi,DE,1,-5,in bounds
20130233,David,Bass,DE,1,-10,in bounds
20160792,Christian,French,LB,1,-11,in bounds
20140809,Chris,McCain,DE,1,-8,in bounds
20140127,Pierre,Desir,DB,1,-3,in bounds
20170028,Taco,Charlton,DE,1,-10,in bounds
20160781,Lenny,Jones,DE,1,-5,in bounds
20150758,Carlos,Thompson,LB,1,-4,in bounds
20170178,Davon,Godchaux,DT,1,-6,in bounds
20170654,Cameron,Malveaux,DE,1,-9,in bounds
20160069,Yannick,Ngakoue,DE,1,-7,in bounds
20140144,Telvin,Smith,OLB,1,-1,in bounds
20130440,Lerentee,McCray,DE,1,-5,in bounds
20170030,T.J.,Watt,LB,1,-3,in bounds
20170030,T.J.,Watt,LB,1,-8,in bounds
20100178,Arthur,Moats,OLB,1,-6,in bounds
20160109,B.J.,Goodson,OLB,1,-8,in bounds
20160608,Mike,Hilton,DB,1,-10,in bounds
20140823,Kerry,Wynn,DE,1,-5,in bounds
20150973,Jordan,Williams,DE,1,-9,in bounds
20100178,Arthur,Moats,OLB,1,-7,in bounds
20100178,Arthur,Moats,OLB,1,-5,in bounds
20160645,Farrington,Huguenin,LB,1,-4,in bounds
20110077,Jurrell,Casey,DE,1,-5,in bounds
20150006,Leonard,Williams,NT,1,-7,in bounds
20120571,Julian,Stanford,ILB,1,-6,in bounds
20110040,Bruce,Carter,OLB,1,-5,in bounds
20160083,Jordan,Jenkins,OLB,1,-8,in bounds
20130609,Brynden,Trawick,DB,1,-11,in bounds
20120053,Devon,Still,DT,1,-10,in bounds
20130667,Josh,Martin,LB,1,-9,in bounds
20140620,Anthony,Johnson,DT,1,-14,in bounds
20160825,Mehdi,Abdesmad,DE,1,-9,in bounds
20170887,Jeremy,Faulk,DT,1,-2,in bounds
20170725,Patrick,Gamble,DT,1,-5,in bounds
20110103,Sam,Acho,OLB,1,-8,in bounds
20160477,Roy,Robertson-Harris,DE,1,-2,in bounds
20160477,Roy,Robertson-Harris,DE,1,-4,in bounds
20150722,Olsen,Pierre,DT,1,-8,in bounds
20161005,Alex,Bazzie,LB,1,-7,in bounds
20120454,Vontaze,Burfict,OLB,1,0,in bounds
20110086,Allen,Bailey,DE,1,-13,in bounds
20140159,Chris,Smith,DE,1,-4,in bounds
20170073,Jordan,Willis,DE,1,-8,in bounds
20170059,Tanoh,Kpassagnon,DE,1,-8,in bounds
20170183,Ukeme,Eligwe,LB,1,-6,in bounds
20160099,Joe,Schobert,OLB,1,-9,in bounds
20100015,Jason,Pierre-Paul,DE,1,-12,in bounds
20120072,Olivier,Vernon,DE,1,-5,in bounds
20160109,B.J.,Goodson,OLB,1,-10,in bounds
20170001,Myles,Garrett,DE,1,-9,in bounds
20130006,Barkevious,Mingo,LB,1,-13,in bounds
20130081,Damontre,Moore,DE,1,-8,in bounds
20130188,Cornelius,Washington,DE,1,-12,in bounds
20120077,Demario,Davis,LB,1,-11,in bounds
20130100,Akeem,Spence,DT,1,-5,in bounds
20130667,Josh,Martin,LB,1,-9,in bounds
20160544,Charles,Washington,DB,1,-1,in bounds
20130088,Corey,Lemonier,OLB,1,-6,in bounds
20110233,Lawrence,Guy,DE,1,-7,in bounds
20160096,Vincent,Valentine,NT,1,-2,in bounds
20170600,Rickey,Hatley,NT,1,-7,in bounds
20150876,Tony,Washington,OLB,1,-3,in bounds
20160576,Shakeel,Rashad,LB,1,-11,in bounds
20160575,Ufomba,Kamalu,DE,1,0,in bounds
20160103,Sheldon,Day,DT,1,-4,in bounds
20120058,Lavonte,David,OLB,1,-7,in bounds
20150003,Dante,Fowler,DE,1,-7,in bounds
20140465,Adarius,Glanton,OLB,1,-8,in bounds
20130103,Alex,Okafor,DE,1,-6,in bounds
20130148,A.J.,Klein,LB,1,-5,in bounds
20140128,Tre,Boston,DB,1,-6,in bounds
20130015,Kenny,Vaccaro,SS,1,-1,in bounds
20130038,Manti,Te'o,LB,1,-10,in bounds
20120018,Melvin,Ingram,DE,1,-8,in bounds
20170151,Desmond,King,DB,1,-11,in bounds
20150209,Obum,Gwacham,DE,1,-9,in bounds
20140809,Chris,McCain,DE,1,-10,in bounds
20110954,Craig,Robertson,OLB,1,-13,in bounds
20170196,Al-Quadin,Muhammad,DE,1,-14,in bounds
20170196,Al-Quadin,Muhammad,DE,1,-10,in bounds
20090088,Lardarius,Webb,FS,1,-9,in bounds
20130661,Otha,Foster,DB,1,-9,in bounds
20170078,Tim,Williams,OLB,1,-7,in bounds
20140005,Khalil,Mack,DE,1,-10,in bounds
20170824,Casey,Sayles,DT,1,-7,in bounds
20100031,Jerry,Hughes,DE,1,-7,in bounds
20150084,Jordan,Hicks,MLB,1,0,in bounds
20120046,Mychal,Kendricks,OLB,1,-6,in bounds
20170014,Derek,Barnett,DE,1,-6,in bounds
20160240,Alex,McCalister,DE,1,-5,in bounds
20150179,Max,Valles,DE,1,-9,in bounds
20130147,Steven,Means,DE,1,-6,in bounds
20130147,Steven,Means,DE,1,-8,in bounds
20150212,Anthony,Chickillo,OLB,1,-13,in bounds
20150212,Anthony,Chickillo,OLB,1,-6,in bounds
20170437,Chris,Odom,DE,1,-4,in bounds
20140714,Roy,Philon,DE,1,-9,in bounds
20160645,Farrington,Huguenin,LB,1,-6,in bounds
20150088,Danielle,Hunter,DE,1,-13,in bounds
20170666,Tashawn,Bower,DE,1,-10,in bounds
20170220,Ifeadi,Odenigbo,DL,1,-6,in bounds
20170102,Nazair,Jones,DT,1,0,in bounds
20150046,Jaquiski,Tartt,FS,1,-7,in bounds
20170202,Pita,Taumoepenu,OLB,1,-6,in bounds
20170847,C.J.,Robbins,DE,1,-1,in bounds
20160465,Jeremy,Cash,LB,1,-8,in bounds
20160222,Aaron,Wallace,OLB,1,-9,in bounds
20150038,Preston,Smith,OLB,1,-8,in bounds
20110021,Phil,Taylor,DT,1,-9,in bounds
20110162,Chris,Carter,LB,1,-8,in bounds
20110162,Chris,Carter,LB,1,0,in bounds
20160976,Pete,Robertson,LB,1,-12,in bounds
20160555,Reggie,Gilbert,LB,1,-7,in bounds
20120158,Jack,Crawford,DE,1,-6,in bounds
20150058,Markus,Golden,OLB,1,0,in bounds
20150402,Nordly,Capi,LB,1,-5,in bounds
20120608,Derrick,Shelby,DE,1,-8,in bounds
20150402,Nordly,Capi,LB,1,-4,in bounds
20161005,Alex,Bazzie,LB,1,-3,in bounds
20160146,Matthew,Judon,LB,1,-6,in bounds
20160637,Ian,Seau,DE,1,-9,in bounds
20170244,Treyvon,Hester,DT,1,-12,in bounds
20170028,Taco,Charlton,DE,1,-8,in bounds
20160726,Antonio,Hamilton,DB,1,-9,in bounds
20130081,Damontre,Moore,DE,1,-13,in bounds
20170506,Lewis,Neal,DE,1,-8,in bounds
20110002,Von,Miller,OLB,1,-11,in bounds
20160063,Adam,Gotsis,DT,1,-8,in bounds
20120132,Mike,Daniels,DE,1,-10,in bounds
20140235,Shelby,Harris,DE,1,-9,in bounds
20160565,Brian,Price,DT,1,0,in bounds
20160555,Reggie,Gilbert,LB,1,-1,in bounds
20140235,Shelby,Harris,DE,1,-4,in bounds
20140235,Shelby,Harris,DE,1,-14,in bounds
20070033,Alan,Branch,DE,1,-4,in bounds
20110567,Mario,Addison,DE,1,-7,in bounds
20170472,Bryan,Cox,DE,1,-7,in bounds
20050014,Thomas,Davis,OLB,1,-4,in bounds
20160003,Joey,Bosa,DE,1,-16,in bounds
20130634,Andy,Mulumba,LB,1,-1,in bounds
20150017,Arik,Armstead,DE,1,-7,in bounds
20060126,Elvis,Dumervil,DE,1,-8,in bounds
20150045,Eric,Kendricks,MLB,1,-9,in bounds
20140082,Will,Sutton,DT,1,-5,in bounds
20170198,D.J.,Jones,DT,1,0,in bounds
20160580,Eric,Lee,LB,1,-7,in bounds
20060063,Darryl,Tapp,DE,1,-4,in bounds
20160580,Eric,Lee,LB,1,-2,in bounds
20170600,Rickey,Hatley,NT,1,-6,in bounds
20100401,Rafael,Bush,DB,1,-8,in bounds
20170196,Al-Quadin,Muhammad,DE,1,-6,in bounds
20161015,Adam,Bighill,LB,1,-4,in bounds
20160071,Darian,Thompson,FS,1,-5,in bounds
20100015,Jason,Pierre-Paul,DE,1,-4,in bounds
20090664,Jonathan,Casillas,OLB,1,0,in bounds
20130013,Sheldon,Richardson,DE,1,-13,in bounds
20120053,Devon,Still,DT,1,-6,in bounds
20120059,Vinny,Curry,DE,1,-6,in bounds
